__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778157009.384568,,,,1778157009.384350777,-1.485813242,0.498964944,0.012014417,0.149724527
1778157009.385573,-0.916569446,-0.184087392,0.000000000,,,,,
1778157009.385598,,,,1778157009.385396242,-1.485293809,0.498008943,0.012170383,0.149532520
1778157009.386620,-0.919857656,-0.185024617,0.000000000,,,,,
1778157009.386657,,,,1778157009.386404037,-1.484811538,0.497116556,0.012315276,0.149353021
1778157009.387536,-0.922907831,-0.185893997,0.000000000,,,,,
1778157009.387568,,,,1778157009.387372971,-1.484337793,0.496235477,0.012457690,0.149175552
1778157009.388552,-0.925901443,-0.186747462,0.000000000,,,,,
1778157009.388589,,,,1778157009.388397932,-1.483812323,0.495253083,0.012615757,0.148977410
1778157009.389616,-0.929218779,-0.187693957,0.000000000,,,,,
1778157009.389652,,,,1778157009.389391184,-1.483325479,0.494337951,0.012762294,0.148792562
1778157009.390588,-0.932289381,-0.188570070,0.000000000,,,,,
1778157009.390622,,,,1778157009.390388966,-1.482825695,0.493393586,0.012912820,0.148601549
1778157009.391543,-0.935438662,-0.189469050,0.000000000,,,,,
1778157009.391568,,,,1778157009.391401052,-1.482326199,0.492444754,0.013063355,0.148409367
1778157009.392509,-0.938583138,-0.190366986,0.000000000,,,,,
1778157009.392534,,,,1778157009.392354965,-1.481849548,0.491534590,0.013207091,0.148224764
1778157009.393540,-0.941581025,-0.191223209,0.000000000,,,,,
1778157009.393571,,,,1778157009.393379211,-1.481352542,0.490580678,0.013357061,0.148031037
1778157009.394508,-0.944703985,-0.192115653,0.000000000,,,,,
1778157009.394535,,,,1778157009.394382238,-1.480862466,0.489635123,0.013505033,0.147838748
1778157009.395481,-0.947780470,-0.192995109,0.000000000,,,,,
1778157009.395507,,,,1778157009.395355225,-1.480379784,0.488699012,0.013650863,0.147648129
1778157009.396583,-0.950807670,-0.193860767,0.000000000,,,,,
1778157009.396628,,,,1778157009.396393061,-1.479891891,0.487747920,0.013798361,0.147454211
1778157009.397545,-0.953864642,-0.194735339,0.000000000,,,,,
1778157009.397588,,,,1778157009.397368431,-1.479411297,0.486806229,0.013943744,0.147261961
1778157009.398564,-0.956873001,-0.195596309,0.000000000,,,,,
1778157009.398594,,,,1778157009.398376226,-1.478927831,0.485854059,0.014090088,0.147067326
1778157009.399490,-0.959896439,-0.196461989,0.000000000,,,,,
1778157009.399562,,,,1778157009.399399757,-1.478424836,0.484858256,0.014242446,0.146863515
1778157009.400502,-0.963038882,-0.197362309,0.000000000,,,,,
1778157009.400527,,,,1778157009.400328636,-1.477970185,0.483953528,0.014380243,0.146678102
1778157009.401552,-0.965876597,-0.198175328,0.000000000,,,,,
1778157009.401587,,,,1778157009.401373863,-1.477462326,0.482937808,0.014534271,0.146469700
1778157009.402544,-0.969043266,-0.199083460,0.000000000,,,,,
1778157009.402576,,,,1778157009.402404070,-1.476978763,0.481965554,0.014681025,0.146269957
1778157009.403512,-0.972055410,-0.199947502,0.000000000,,,,,
1778157009.403538,,,,1778157009.403349876,-1.476512301,0.481022924,0.014822679,0.146076062
1778157009.404546,-0.974958206,-0.200780445,0.000000000,,,,,
1778157009.404582,,,,1778157009.404365063,-1.476024382,0.480031945,0.014970948,0.145871983
1778157009.405784,-0.977991514,-0.201651443,0.000000000,,,,,
1778157009.405895,,,,1778157009.405550003,-1.475501145,0.478963553,0.015130063,0.145651692
1778157009.406571,-0.981240908,-0.202585298,0.000000000,,,,,
1778157009.406597,,,,1778157009.406408787,-1.475072184,0.478083133,0.015260587,0.145469922
1778157009.407569,-0.983902261,-0.203349862,0.000000000,,,,,
1778157009.407604,,,,1778157009.407392025,-1.474594682,0.477098399,0.015405976,0.145266400
1778157009.408565,-0.986861874,-0.204200936,0.000000000,,,,,
1778157009.408590,,,,1778157009.408366680,-1.474123295,0.476121350,0.015549598,0.145064229
1778157009.409602,-0.989780645,-0.205040667,0.000000000,,,,,
1778157009.409629,,,,1778157009.409388542,-1.473649223,0.475133780,0.015694134,0.144859647
1778157009.410564,-0.992713060,-0.205884810,0.000000000,,,,,
1778157009.410593,,,,1778157009.410365343,-1.473184756,0.474161364,0.015835834,0.144657971
1778157009.411596,-0.995583158,-0.206711395,0.000000000,,,,,
1778157009.411622,,,,1778157009.411408663,-1.472682304,0.473104021,0.015989232,0.144438437
1778157009.412598,-0.998684669,-0.207605483,0.000000000,,,,,
1778157009.412623,,,,1778157009.412334681,-1.472230194,0.472147722,0.016127350,0.144239642
1778157009.413528,-1.001472563,-0.208409238,0.000000000,,,,,
1778157009.413570,,,,1778157009.413382769,-1.471758935,0.471146008,0.016271416,0.144031183
1778157009.414482,-1.004375559,-0.209246827,0.000000000,,,,,
1778157009.414508,,,,1778157009.414346457,-1.471282621,0.470128419,0.016417128,0.143819183
1778157009.415585,-1.007306591,-0.210093064,0.000000000,,,,,
1778157009.415676,,,,1778157009.415421724,-1.470801542,0.469095378,0.016564400,0.143603723
1778157009.416569,-1.010263769,-0.210947431,0.000000000,,,,,
1778157009.416604,,,,1778157009.416363716,-1.470337021,0.468092823,0.016706700,0.143394385
1778157009.417587,-1.013116140,-0.211771904,0.000000000,,,,,
1778157009.417620,,,,1778157009.417387486,-1.469864051,0.467066902,0.016851690,0.143179937
1778157009.418555,-1.016017284,-0.212611089,0.000000000,,,,,
1778157009.418586,,,,1778157009.418388605,-1.469396560,0.466047739,0.016995099,0.142966667
1778157009.419609,-1.018881736,-0.213440161,0.000000000,,,,,
1778157009.419641,,,,1778157009.419428825,-1.468912534,0.464987139,0.017143688,0.142744488
1778157009.420554,-1.021844226,-0.214298339,0.000000000,,,,,
1778157009.420580,,,,1778157009.420383453,-1.468468809,0.464009967,0.017279996,0.142539558
1778157009.421605,-1.024557175,-0.215084436,0.000000000,,,,,
1778157009.421633,,,,1778157009.421399355,-1.468001566,0.462975966,0.017423631,0.142322491
1778157009.422571,-1.027410835,-0.215912070,0.000000000,,,,,
1778157009.422596,,,,1778157009.422380209,-1.467547297,0.461965673,0.017563373,0.142110176
1778157009.423580,-1.030182256,-0.216716308,0.000000000,,,,,
1778157009.423604,,,,1778157009.423389912,-1.467080744,0.460922907,0.017706997,0.141890813
1778157009.424585,-1.033025487,-0.217542083,0.000000000,,,,,
1778157009.424608,,,,1778157009.424388170,-1.466621238,0.459890745,0.017848552,0.141673453
1778157009.425546,-1.035822677,-0.218355019,0.000000000,,,,,
1778157009.425595,,,,1778157009.425384521,-1.466164637,0.458860024,0.017989312,0.141456173
1778157009.426546,-1.038599106,-0.219162495,0.000000000,,,,,
1778157009.426588,,,,1778157009.426381350,-1.465707572,0.457823143,0.018130316,0.141237373
1778157009.427573,-1.041375278,-0.219970506,0.000000000,,,,,
1778157009.427636,,,,1778157009.427385330,-1.465249563,0.456778964,0.018271712,0.141016810
1778157009.428586,-1.044154054,-0.220779905,0.000000000,,,,,
1778157009.428610,,,,1778157009.428383827,-1.464795229,0.455738026,0.018412075,0.140796710
1778157009.429592,-1.046907436,-0.221582500,0.000000000,,,,,
1778157009.429616,,,,1778157009.429380655,-1.464341982,0.454694453,0.018552203,0.140575834
1778157009.430538,-1.049651122,-0.222382891,0.000000000,,,,,
1778157009.430562,,,,1778157009.430385590,-1.463886453,0.453640432,0.018693140,0.140352525
1778157009.431643,-1.052405478,-0.223187063,0.000000000,,,,,
1778157009.431680,,,,1778157009.431473255,-1.463432331,0.452584450,0.018833745,0.140128579
1778157009.432498,-1.055148176,-0.223988476,0.000000000,,,,,
1778157009.432539,,,,1778157009.432362080,-1.463009942,0.451597549,0.018964614,0.139919078
1778157009.433492,-1.057696410,-0.224733404,0.000000000,,,,,
1778157009.433532,,,,1778157009.433362246,-1.462547866,0.450512704,0.019107888,0.139688577
1778157009.434647,-1.060480842,-0.225548420,0.000000000,,,,,
1778157009.434684,,,,1778157009.434461832,-1.462058077,0.449356804,0.019259877,0.139442734
1778157009.435588,-1.063428581,-0.226412289,0.000000000,,,,,
1778157009.435630,,,,1778157009.435403824,-1.461635867,0.448355387,0.019390988,0.139229524
1778157009.436593,-1.065966692,-0.227156193,0.000000000,,,,,
1778157009.436629,,,,1778157009.436425686,-1.461173566,0.447253557,0.019534659,0.138994726
1778157009.437499,-1.068742498,-0.227970854,0.000000000,,,,,
1778157009.437533,,,,1778157009.437327623,-1.460771448,0.446290596,0.019659711,0.138789319
1778157009.438602,-1.071154271,-0.228678798,0.000000000,,,,,
1778157009.438630,,,,1778157009.438390970,-1.460303923,0.445165641,0.019805219,0.138549154
1778157009.439628,-1.073954953,-0.229502262,0.000000000,,,,,
1778157009.439655,,,,1778157009.439434528,-1.459849971,0.444067781,0.019946613,0.138314544
1778157009.440541,-1.076670977,-0.230301473,0.000000000,,,,,
1778157009.440566,,,,1778157009.440378666,-1.459418478,0.443019123,0.020081110,0.138090234
1778157009.441586,-1.079249556,-0.231060749,0.000000000,,,,,
1778157009.441637,,,,1778157009.441375256,-1.458978370,0.441944357,0.020218397,0.137860133
1778157009.442562,-1.081876464,-0.231835064,0.000000000,,,,,
1778157009.442595,,,,1778157009.442364693,-1.458537478,0.440862408,0.020356035,0.137628283
1778157009.443588,-1.084504846,-0.232610569,0.000000000,,,,,
1778157009.443621,,,,1778157009.443397760,-1.458092531,0.439765124,0.020495047,0.137392931
1778157009.444555,-1.087154123,-0.233393051,0.000000000,,,,,
1778157009.444588,,,,1778157009.444363117,-1.457675514,0.438731777,0.020625429,0.137171090
1778157009.445603,-1.089634146,-0.234126010,0.000000000,,,,,
1778157009.445640,,,,1778157009.445391655,-1.457218403,0.437593543,0.020768463,0.136926521
1778157009.446612,-1.092349162,-0.234929625,0.000000000,,,,,
1778157009.446649,,,,1778157009.446376085,-1.456787593,0.436515471,0.020903371,0.136694662
1778157009.447675,-1.094904770,-0.235686599,0.000000000,,,,,
1778157009.447714,,,,1778157009.447484493,-1.456347169,0.435407954,0.021041399,0.136456261
1778157009.448550,-1.097514106,-0.236460384,0.000000000,,,,,
1778157009.448588,,,,1778157009.448375702,-1.455930009,0.434353885,0.021172235,0.136229161
1778157009.449497,-1.099982583,-0.237192946,0.000000000,,,,,
1778157009.449532,,,,1778157009.449340343,-1.455497575,0.433255990,0.021307970,0.135992418
1778157009.450545,-1.102538224,-0.237952318,0.000000000,,,,,
1778157009.450580,,,,1778157009.450386524,-1.455032829,0.432070070,0.021453971,0.135736470
1778157009.451513,-1.105281113,-0.238768578,0.000000000,,,,,
1778157009.451547,,,,1778157009.451377869,-1.454607350,0.430978894,0.021587743,0.135500748
1778157009.452547,-1.107789004,-0.239515375,0.000000000,,,,,
1778157009.452581,,,,1778157009.452369928,-1.454179337,0.429875905,0.021722419,0.135262271
1778157009.453495,-1.110308588,-0.240266510,0.000000000,,,,,
1778157009.453530,,,,1778157009.453325272,-1.453779816,0.428841510,0.021848225,0.135038432
1778157009.454572,-1.112657552,-0.240967285,0.000000000,,,,,
1778157009.454599,,,,1778157009.454416037,-1.453318520,0.427641289,0.021993610,0.134778501
1778157009.455516,-1.115366000,-0.241776891,0.000000000,,,,,
1778157009.455562,,,,1778157009.455382347,-1.452906038,0.426562741,0.022123713,0.134544705
1778157009.456548,-1.117784684,-0.242500274,0.000000000,,,,,
1778157009.456585,,,,1778157009.456400871,-1.452481917,0.425448444,0.022257597,0.134302961
1778157009.457609,-1.120268351,-0.243244067,0.000000000,,,,,
1778157009.457647,,,,1778157009.457405090,-1.452057513,0.424327975,0.022391681,0.134059674
1778157009.458581,-1.122750361,-0.243988253,0.000000000,,,,,
1778157009.458605,,,,1778157009.458394051,-1.451634613,0.423206035,0.022525400,0.133815862
1778157009.459529,-1.125220262,-0.244729689,0.000000000,,,,,
1778157009.459553,,,,1778157009.459336758,-1.451216293,0.422090869,0.022657780,0.133573318
1778157009.460565,-1.127660134,-0.245462958,0.000000000,,,,,
1778157009.460588,,,,1778157009.460382938,-1.450779801,0.420921494,0.022796031,0.133318775
1778157009.461522,-1.130202443,-0.246228166,0.000000000,,,,,
1778157009.461562,,,,1778157009.461386681,-1.450359293,0.419789357,0.022929331,0.133072126
1778157009.462569,-1.132648275,-0.246965116,0.000000000,,,,,
1778157009.462598,,,,1778157009.462394953,-1.449935370,0.418642421,0.023063828,0.132822045
1778157009.463524,-1.135110542,-0.247708005,0.000000000,,,,,
1778157009.463566,,,,1778157009.463362455,-1.449536107,0.417557043,0.023190604,0.132585190
1778157009.464530,-1.137426468,-0.248407390,0.000000000,,,,,
1778157009.464561,,,,1778157009.464359045,-1.449121676,0.416425063,0.023322309,0.132337972
1778157009.465610,-1.139827068,-0.249133428,0.000000000,,,,,
1778157009.465644,,,,1778157009.465445995,-1.448668421,0.415180708,0.023466486,0.132065992
1778157009.466518,-1.142448599,-0.249927816,0.000000000,,,,,
1778157009.466550,,,,1778157009.466347218,-1.448305148,0.414178674,0.023582128,0.131846782
1778157009.467553,-1.144546978,-0.250563696,0.000000000,,,,,
1778157009.467581,,,,1778157009.467379570,-1.447867319,0.412965217,0.023721631,0.131581132
1778157009.468567,-1.147072321,-0.251330793,0.000000000,,,,,
1778157009.468601,,,,1778157009.468390226,-1.447449936,0.411802599,0.023854737,0.131326396
1778157009.469620,-1.149476217,-0.252061822,0.000000000,,,,,
1778157009.469660,,,,1778157009.469433069,-1.447026415,0.410616999,0.023989922,0.131066412
1778157009.470615,-1.151911851,-0.252803624,0.000000000,,,,,
1778157009.470653,,,,1778157009.470448256,-1.446639572,0.409528899,0.024113503,0.130827613
1778157009.471551,-1.154133455,-0.253480818,0.000000000,,,,,
1778157009.471659,,,,1778157009.471422434,-1.446225221,0.408357827,0.024245989,0.130570412
1778157009.472507,-1.156509555,-0.254206418,0.000000000,,,,,
1778157009.472550,,,,1778157009.472351074,-1.445830140,0.407235835,0.024372423,0.130323793
1778157009.473587,-1.158771900,-0.254898071,0.000000000,,,,,
1778157009.473629,,,,1778157009.473420143,-1.445435192,0.406108911,0.024498924,0.130075900
1778157009.474509,-1.161030227,-0.255589478,0.000000000,,,,,
1778157009.474546,,,,1778157009.474355698,-1.445030750,0.404949334,0.024628582,0.129820631
1778157009.475553,-1.163339423,-0.256297595,0.000000000,,,,,
1778157009.475589,,,,1778157009.475379944,-1.444605305,0.403723405,0.024765103,0.129550544
1778157009.476654,-1.165764728,-0.257042700,0.000000000,,,,,
1778157009.476691,,,,1778157009.476451397,-1.444203125,0.402558737,0.024894275,0.129293743
1778157009.477552,-1.168053925,-0.257746831,0.000000000,,,,,
1778157009.477588,,,,1778157009.477355242,-1.443806237,0.401403824,0.025021862,0.129038896
1778157009.478569,-1.170309601,-0.258441654,0.000000000,,,,,
1778157009.478606,,,,1778157009.478379250,-1.443400015,0.400215950,0.025152572,0.128776576
1778157009.479487,-1.172614757,-0.259152931,0.000000000,,,,,
1778157009.479524,,,,1778157009.479348421,-1.443015237,0.399085374,0.025276491,0.128526713
1778157009.480612,-1.174794957,-0.259826470,0.000000000,,,,,
1778157009.480639,,,,1778157009.480421066,-1.442599338,0.397857304,0.025410562,0.128255104
1778157009.481550,-1.177147716,-0.260554845,0.000000000,,,,,
1778157009.481574,,,,1778157009.481384516,-1.442206842,0.396692612,0.025537205,0.127997306
1778157009.482561,-1.179364617,-0.261242027,0.000000000,,,,,
1778157009.482587,,,,1778157009.482356787,-1.441821148,0.395542610,0.025661767,0.127742568
1778157009.483639,-1.181539759,-0.261917272,0.000000000,,,,,
1778157009.483663,,,,1778157009.483436823,-1.441394445,0.394263858,0.025799713,0.127459102
1778157009.484637,-1.183942096,-0.262664813,0.000000000,,,,,
1778157009.484662,,,,1778157009.484446764,-1.441009560,0.393104669,0.025924255,0.127201929
1778157009.485584,-1.186105571,-0.263338721,0.000000000,,,,,
1778157009.485608,,,,1778157009.485394955,-1.440624886,0.391940554,0.026048845,0.126943472
1778157009.486589,-1.188264446,-0.264012309,0.000000000,,,,,
1778157009.486613,,,,1778157009.486394882,-1.440232588,0.390747576,0.026176026,0.126678413
1778157009.487612,-1.190462539,-0.264699387,0.000000000,,,,,
1778157009.487635,,,,1778157009.487433434,-1.439845285,0.389564024,0.026301708,0.126415250
1778157009.488603,-1.192629123,-0.265377730,0.000000000,,,,,
1778157009.488627,,,,1778157009.488396883,-1.439455206,0.388366135,0.026428413,0.126148702
1778157009.489591,-1.194807643,-0.266061036,0.000000000,,,,,
1778157009.489615,,,,1778157009.489397764,-1.439067658,0.387170160,0.026554418,0.125882381
1778157009.490560,-1.196968446,-0.266739960,0.000000000,,,,,
1778157009.490585,,,,1778157009.490378380,-1.438689115,0.385996303,0.026677613,0.125620791
1778157009.491572,-1.199075584,-0.267403095,0.000000000,,,,,
1778157009.491597,,,,1778157009.491383791,-1.438302326,0.384791003,0.026803616,0.125352000
1778157009.492561,-1.201224995,-0.268080850,0.000000000,,,,,
1778157009.492587,,,,1778157009.492382526,-1.437917749,0.383586677,0.026929022,0.125083227
1778157009.493566,-1.203358494,-0.268754800,0.000000000,,,,,
1778157009.493590,,,,1778157009.493379116,-1.437538148,0.382392100,0.027052928,0.124816433
1778157009.494568,-1.205460825,-0.269420075,0.000000000,,,,,
1778157009.494593,,,,1778157009.494385481,-1.437154528,0.381178920,0.027178271,0.124545288
1778157009.495533,-1.207581749,-0.270092541,0.000000000,,,,,
1778157009.495567,,,,1778157009.495393038,-1.436777326,0.379980169,0.027301639,0.124277171
1778157009.496648,-1.209663601,-0.270753794,0.000000000,,,,,
1778157009.496693,,,,1778157009.496441364,-1.436406285,0.378795268,0.027423112,0.124011959
1778157009.497498,-1.211707953,-0.271404293,0.000000000,,,,,
1778157009.497540,,,,1778157009.497354984,-1.436043760,0.377632035,0.027541913,0.123751413
1778157009.498404,-1.213702011,-0.272039885,0.000000000,,,,,
1778157009.498459,,,,1778157009.498316765,-1.435670147,0.376427406,0.027664471,0.123481406
1778157009.499481,-1.215753466,-0.272695161,0.000000000,,,,,
1778157009.499512,,,,1778157009.499310732,-1.435297959,0.375221480,0.027786686,0.123210916
1778157009.500533,-1.217793488,-0.273348051,0.000000000,,,,,
1778157009.500561,,,,1778157009.500398636,-1.434896814,0.373915002,0.027918555,0.122917661
1778157009.501545,-1.219988022,-0.274052230,0.000000000,,,,,
1778157009.501573,,,,1778157009.501396418,-1.434519146,0.372678682,0.028042837,0.122639940
1778157009.502565,-1.222050309,-0.274715077,0.000000000,,,,,
1778157009.502596,,,,1778157009.502391577,-1.434151725,0.371469951,0.028163871,0.122368219
1778157009.503593,-1.224053016,-0.275359972,0.000000000,,,,,
1778157009.503633,,,,1778157009.503412962,-1.433781240,0.370245106,0.028286043,0.122092681
